story_id,answer
87aa0983-9b84-48b1-86ff-160b1567487c-1,"
The outcome is: The students have already left when Jane arrives on scene.
I find this interesting, though it may be less likely a common pattern.
The question is: how many times do you need to encounter a circumstance in order to see an adaptive answer; and on which two? I believe I have"
dfc8584e-13fe-4e26-bdf6-2485e90ef29d-1," That's what the boys do.
If the correct response in Nate's task was B: A was a natural deduction, Nate wouldn't necessarily be choosing B: B is something Nate knows for sure.
In this case, with a relatively trivial problem, we are talking about the following: The ""Summer"" in"
bac4a9c0-be9c-41d3-bb5c-474a1aa7a78b-1,"
The pairings may be complex, such as: A. Anne cut out carbs, then began feeling lethargic. B. Anne decided to continue her carb restriction and began feeling less hungry.
The task may be short, but it is not trivial, as Anne says. The task may be simple (cut"
e8a69a76-5ab1-4b00-b442-80d33c6e12cd-1," C. Dan had already adopted a pig, and the neighbor thought he was a pig too.
(1) And (2).
A simple explanation would be: B. Dan was a part of his family already, and it's his pig who wants to know if it's a part or an aunt. The"
78dd77c9-99e3-4977-89d7-bfd8f8de1504-1,"(this is a very popular one in the field). And A. We didn't have any books in the shop, but Jason found a book on Kung-fu.
The explanation chosen by the test-taker is the following: A. Jason learned hand to hand combat a little bit. B. Jason found someone"
8d12101b-5a38-4bde-9366-c9ca32514f9c-1," C. One of them had to be present at the recruitment and was in the office.
The hypothesis that the second one was present in the office and the first one was at the recruiting site is the most likely.
The question of how much time elapsed from when Tom applied to the date of the trial is a"
a16ce8ce-9f32-441a-8113-6997d8988ece-1,"
The simple explanations are: A. He probably posted something offensive on his computer. B. Someone insulted him.
There are many more, but you get the idea. I would not claim that this task really teaches you anything about reasoning, but as a teaching tool it's good. A good way I use for"
a447195b-bd1c-4793-9b9c-c2d5ab7806f9-1,"C. The bonus pay made Tom much less likely to quit. D. None of the other explanations fits the context.
An interesting characteristic is that for the simple explanation, the more likely explanation seems to be the less likely explanation. This is not because there is no variance or variation, but because when you have different"
903210da-9c27-4efb-b546-b3af848a153d-1,"
We are expected to use more abstract reasoning than on our own problem.
On the other hand, we will make the assumption that the same situation in a different context, with the different group (ISIS) will lead to different results. We can consider the condition that all hypotheses have to be true. You have always"
582c4ec8-b1d4-4eac-a080-bc5e37e609cd-1,"
There are many ways to formulate the task. Many ways of choosing hypotheses. Many ways to define'most likely'.
This task is a perfect example and example of the kind of 'abductive reasoning task' that can occur in the real world.
The question then, is: can we understand what the"
67079c75-ce1f-4ff4-92ed-220f3cc1cde4-1," etc.
With 4 choices the probability of each is:
P(A&B)(1) = [4/(2(4)n]
and P(A&C)(1) = [4/(2(4)n]
So it is the average of those two probabilities. This is"
bb63a874-2cf1-4ffc-8f75-b403c0b26be52,"
The set up is:
1. What is the probability that the driver of the car is a miserable person? 2. Which explanation is the probability of the car?
3. What is the probability that the car is in excellent condition?
4. Which explanation is the probability of the car being in excellent"
5387f126-41d3-4e7d-9027-72cf0a6c52a0-1," C. I couldn't get anything for sale. 
They are labeled as A and B respectively.
You choose A, with A as a first assumption. But is your first assumption in the context of the situation, or just your first thought? Is it just your first thought, to go buy something, or"
3a317d9a-06fd-4363-80d8-e0be38097d0d-1,"
The responses are: A, D) It came loose and Frank lost control of the truck. B, D) The truck ran over Frank's friend.
The context is: Frank was walking along a busy road and he saw something drop. He was the only one with a phone. C. A car crashed"
4140e766-050c-4811-887e-8b12e2be190d-1,"
The results are: A. Dan hit a pipe. B. Dan's shovel hit something soft.
To see what effect these statements had on the respondent, I performed a context-free recall test. I told the respondent that ""the respondents are going to be given a question of your field of study. And"
96996797-6369-4709-9841-6dae421189f6-1," (This is actually Bobby.*) C. He wasn't feeling well. (This is actually me*)
The task is to choose the more probable explanation.
If you don't like to look, here's the first part. If Bobby was having trouble, it means that he learned a new concept and didn"
dffc1dd8-40d1-4ad8-b437-b154915783c8-1," C. He was just getting ready to leave for work.
In the hypothesis choice C, I don't know what the agent was talking about. But I already know the context was the road kill, and the agents were talking about that. Hence, the only ""difference between the hypothesis choices C and D"""
2f421a84-5dbc-4fa8-a421-b0d0113de02a-1,"
I believe that in the abstract, the explanation would be A and the likelihood is given by B. Now I believe that in reality, the explanation is A and the likelihood is given by B. But in doing so, I don't believe that A is a correct explanation or the likelihood that Mike changed in order to"
eb7720a7-c234-4cb6-ae50-55768d70d5aa-1,"it was worn out from being in the car too long.
The question is: What to choose? And the answer is to choose A. Therefore I can assume a very high probability (50%). So the chances of getting this correct choice is greater than the chances of any other choice. All choices except B or A"
