story_id,answer
87aa0983-9b84-48b1-86ff-160b1567487c-1,"
The explanation is: Jane was reading a book.
The abductive reasoning task is to choose the more likely explanation from a given pair of hypotheses choices.
The context is: Jane was a professor teaching piano to students. Jane spent the morning sipping coffee and reading a book. The hypothesis choices are:"
dfc8584e-13fe-4e26-bdf6-2485e90ef29d-1,"
The explanation is: A. Nate spent the summer traveling and partying.
The explanation is: B. Nate decided to spend the entire summer working in the Mines..
The explanation is: A. Nate spent the summer traveling and partying.
The explanation is: B. Nate decided to spend the"
bac4a9c0-be9c-41d3-bb5c-474a1aa7a78b-1,"
The explanation is: A. Anne started losing weight and soon wasn't very hungry.
The explanation is: B. She wanted to bulk up..
The explanation is: A. Anne started losing weight and soon wasn't very hungry.
The explanation is: B. She wanted to bulk up.."
e8a69a76-5ab1-4b00-b442-80d33c6e12cd-1,"
The explanation is: A. Dan adopted a pig.
The explanation is: B. Dan doesn't like people knowing about his pet pig.
The explanation is: A. Dan adopted a pig.
The explanation is: B. Dan doesn't like people knowing about his pet pig.
The"
78dd77c9-99e3-4977-89d7-bfd8f8de1504-1,"
The abductive reasoning task is to choose the more likely explanation from a given pair of hypotheses choices.
The abductive reasoning task is to choose the more likely explanation from a given pair of hypotheses choices. The abductive reasoning task is to choose the more likely explanation from a given pair of hypotheses choices"
8d12101b-5a38-4bde-9366-c9ca32514f9c-1,"
The explanation is: Tom applied for a job at a call center. Tom and his friend had a lot of fun working together.
The abductive reasoning task is to choose the more likely explanation from a given pair of hypotheses choices. And give simple explanations.
The context is: Tom applied for a job"
a16ce8ce-9f32-441a-8113-6997d8988ece-1,"
The explanation is: A. He was banned for a month.
The explanation is: B. He called someone online an asshole.
The explanation is: C. He was banned for a month.
The explanation is: D. He called someone online an asshole.
The explanation is: E"
a447195b-bd1c-4793-9b9c-c2d5ab7806f9-1,"
The explanation is: A. Tom's business plan made money for the hotel.
The explanation is: B. Because of no experience, Tom was demoted to another position.
The explanation is: A. Tom's business plan made money for the hotel. B. Because of no experience, Tom"
903210da-9c27-4efb-b546-b3af848a153d-1,"
The abductive reasoning task is to choose the more likely explanation from a given pair of hypotheses choices.
The abductive reasoning task is to choose the more likely explanation from a given pair of hypotheses choices. The context is: Two girls have boyfriends in isis. ISIS killed them. The hypothesis choices"
582c4ec8-b1d4-4eac-a080-bc5e37e609cd-1,"
The explanation is: A. Beth found the fireflies had eaten.
The explanation is: B. beth found the fireflies dead.
The explanation is: A. Beth found the fireflies had eaten.
The explanation is: B. beth found the fireflies dead.
The explanation is"
67079c75-ce1f-4ff4-92ed-220f3cc1cde4-1,"
The explanation is: A. I was bitten by a corgie.
The explanation is: B. He got away from his master and was trailing his leash.
The explanation is: A. I was bitten by a corgie.
The explanation is: B. He got away from his"
bb63a874-2cf1-4ffc-8f75-b403c0b26be52,"
The explanation is: A. The car was in great condition.
The explanation is: B. The driver was so miserable and played raggae music..
The explanation is: A. The car was in great condition.
The explanation is: B. The driver was so miserable and played raggae"
5387f126-41d3-4e7d-9027-72cf0a6c52a0-1,"
The explanation is: A. I went shopping and bought more groceries.
The explanation is: B. I decided to get some new clothes.
The explanation is: A. I went shopping and bought more groceries.
The explanation is: B. I decided to get some new clothes."
3a317d9a-06fd-4363-80d8-e0be38097d0d-1,"
The explanation is: A. Frank was hauling bowling balls in his truck. Frank screamed as he tumbled into the water.
The explanation is: B. Frank's friend truck went off the road into the lake..
The explanation is: A. Frank was hauling bowling balls in his truck"
