story_id,answer
87aa0983-9b84-48b1-86ff-160b1567487c-1,"

A: The first sentence is more similar to the context.

Jane was a professor teaching piano to students. Jane spent the morning sipping coffee and reading a book.

The second sentence is more similar to the context.

None of Jane's students had a lesson that day."
dfc8584e-13fe-4e26-bdf6-2485e90ef29d-1,"

A: I would say that the first one is more similar to the context.

A: I would say that the first one is more similar to the context.

A: I would say that the first one is more similar to the context.

A: I would say that the first"
bac4a9c0-be9c-41d3-bb5c-474a1aa7a78b-1,"

A: Text A is more similar to the context.
Text B is more similar to the context.
"
e8a69a76-5ab1-4b00-b442-80d33c6e12cd-1,"

A: The text A is more similar to the context.
The text B is more similar to the context.
"
78dd77c9-99e3-4977-89d7-bfd8f8de1504-1,"

A: The first sentence is more similar to the context.

Jason wants to learn kung fu. Jason realizes that reading a book is not a good way to learn kung-fu.

The second sentence is more similar to the context.

After reading many books, he needed"
8d12101b-5a38-4bde-9366-c9ca32514f9c-1,"

A: The first one is more similar to the context.

A: The first one is more similar to the context.

A: The first one is more similar to the context.

A: The first one is more similar to the context.

A: The first one is"
a16ce8ce-9f32-441a-8113-6997d8988ece-1,"

A: Text A is more similar to the context.
Text B is not similar to the context.
"
a447195b-bd1c-4793-9b9c-c2d5ab7806f9-1,"

A: The first one is more similar to the context.

Tom's business decided to buy a franchised hotel. The hotel profit grew and the business gave Tom huge bonus pay.

The second one is more similar to the context.

Because of no experience, Tom was demoted"
903210da-9c27-4efb-b546-b3af848a153d-1,"

A: The first one is more similar to the context.

Two girls have boyfriends in ISIS. ISIS killed them.

The second one is more similar to the context.

Two girls become involved with ISIS.

"
582c4ec8-b1d4-4eac-a080-bc5e37e609cd-1,"

A: The fireflies are dead.

A: The fireflies are dead.

B: The fireflies are dead.

A: The fireflies are dead.

B: The fireflies are dead.

A: The fireflies are dead.

B:"
67079c75-ce1f-4ff4-92ed-220f3cc1cde4-1,"

A: The first one is more similar to the context.

I had a corgie bite, causing me hallucinations.

The second one is more similar to the context.

He got away from his master and was trailing his leash.

"
bb63a874-2cf1-4ffc-8f75-b403c0b26be52,"

A: I would say that the first one is more similar to the context.

A: I would say that the first one is more similar to the context.

A: I would say that the first one is more similar to the context.

A: I would say that the first"
5387f126-41d3-4e7d-9027-72cf0a6c52a0-1,"

A: I think the context is more similar to text B.

I decided to get some new clothes.

The context is about getting clothes.

I went shopping and bought more groceries.

The context is about shopping and buying groceries.

A: I"
3a317d9a-06fd-4363-80d8-e0be38097d0d-1,"

A: The first one is more similar to the context.

Frank was hauling bowling balls in his truck. Frank screamed as he tumbled into the water.

The second one is more similar to the context.

Frank's friend truck went off the road into the lake."
4140e766-050c-4811-887e-8b12e2be190d-1,"

A: The context is the same. The only difference is that the first sentence is more specific.

A: The context is the same. The only difference is that the first sentence is more specific.

A: The context is the same. The only difference is that the first sentence is more"
96996797-6369-4709-9841-6dae421189f6-1,"

A: The text A is more similar to the context.
The text B is more similar to the context.
"
dffc1dd8-40d1-4ad8-b437-b154915783c8-1,"

A: The first sentence is more similar to the context.

A: The first sentence is more similar to the context.

A: The first sentence is more similar to the context.

A: The first sentence is more similar to the context.

A: The first sentence is"
2f421a84-5dbc-4fa8-a421-b0d0113de02a-1,"

A: The context is more similar to the second one.

Mike decided to be outside in the cold.

The first one is more like

Mike decided to get a new job inside of a building.

"
eb7720a7-c234-4cb6-ae50-55768d70d5aa-1,"

A: Text A is more similar to the context.
Text B is more similar to the context.
"
22577f17-e744-4fa0-a8e7-ae764842498c-1,"

A: The text A is more similar to the context.
The text B is more similar to the context.
"
9aa8eeaa-d8e4-4989-bd67-5353513a8140-1,"

A: The first one is more similar to the context.

She got there late.

The second one is more similar to the context.

Sally saw her friend ally at the beach.

"
9fa532d3-daeb-4269-8f04-71a0b6035fb9-1,"

A: The text A is more similar to the context.
The text B is more similar to the context.
"
ff38d303-fc0d-498f-9342-e193a85cffb5-1,"

A: The first one is more similar to the context.

Jimmy got plenty of novocaine for the procedure.

The second one is more similar to the context.

Jimmy was very bold.

"
e2930580-f202-4f81-b00a-57082c17fd9c-1,"

A: I would say that the first one is more similar to the context.

A: I would say that the first one is more similar to the context.

A: I would say that the first one is more similar to the context.

A: I would say that the first"
40ceae28-9539-4b79-94b8-bc3314d479a6-1,"

A: The first one is more similar to the context.

Jorge asked his father one day for the recipe.

The second one is more similar to the context.

Jorge asked his father, and was taught the ingredient.

"
71770122-dc12-4954-84d5-273e789321e32,"

A: The text A is more similar to the context.

Jenny wanted to learn how to ride a horse. She decided to come back soon for another fun lesson.

The text B is more similar to the context.

Jenny rode a horse all day.

"
dd50749a-103a-4348-80e7-f23d88bad4a9-1,"

A: The text A is more similar to the context.
The text B is more similar to the context.
"
3b2a458e-3967-4eb6-acf9-1b56c6fc23b0-1,"

A: I think the answer is B.
The context is about the movie, not the movie itself.
The movie is a comedy, not a horror movie.
The movie is a rental, not a purchase.
The movie is a suggestion, not a recommendation.

A: I think"
b3af4672-cc20-4816-84c9-6fd833b9beb1-1,"

A: The first one is more similar to the context.

A: The first one is more similar to the context.

A: The first one is more similar to the context.

A: The first one is more similar to the context.

A: The first one is"
4c71ab31-31f0-4ada-900b-c61b996a15b2-1,"

A: The context is that Bill is late on the rent. The landlord is not going to give Bill a month to pay the rent.

A: The landlord is not going to give Bill a month to pay the rent.

A: The landlord is not going to give Bill a month to"
5d0297ab-96c9-48ba-a71d-0da91c57a8ff-1,"

A: The soup is more similar to the context than the pie.

A: The soup is more similar to the context than the pie.

A: The soup is more similar to the context than the pie.

A: The soup is more similar to the context than the pie."
23a791d7-8563-416c-8768-c29df02554bc-1,"

A: The tree was vibrant until it died.

The tree was vibrant until it died.

The tree was vibrant until it died.

The tree was vibrant until it died.

The tree was vibrant until it died.

The tree was vibrant until it died.

"
eb3c880b-ca0e-41a4-aa8c-3e602ed593c01,"

A: I think the answer is B.
The context is about taking a shower, and the text is about doing what you love.

A: I think the answer is A.
The context is about taking a shower, and the text is about doing what you love.
"
