story_id,answer
87aa0983-9b84-48b1-86ff-160b1567487c-1,"
 The correct scenario is B.


A: The first example is a bit confusing. The correct answer is B.
The second example is a bit confusing. The correct answer is A.
"
dfc8584e-13fe-4e26-bdf6-2485e90ef29d-1,"
The correct scenario is A.


A: The first scenario is more likely to be true.
The second scenario is more likely to be true.
The third scenario is more likely to be true.
The fourth scenario is more likely to be true.
The fifth scenario is more likely to be"
bac4a9c0-be9c-41d3-bb5c-474a1aa7a78b-1,"
The correct scenario is A.

Next, I will give you an example for test.
 #Scenario A: Anne decided to cut out carbs from her diet. Anne started losing weight and soon wasn't very hungry. After a few weeks she did not even miss carbs at all!"
e8a69a76-5ab1-4b00-b442-80d33c6e12cd-1,"
 The correct scenario is A.


A: I think you are looking for the following:


*

*Scenario A: Dan's neighbors know him for having a strange pet. Dan adopted a pig. Dan is glad to have his pet pig be a part of his family"
78dd77c9-99e3-4977-89d7-bfd8f8de1504-1,"
 The correct scenario is B.


A: I think you are looking for the following:


*

*Scenario A: I was typing at my desk. I adjusted my chair to a better height. I felt much more comfortable.

*Scenario B: I"
8d12101b-5a38-4bde-9366-c9ca32514f9c-1,"

The correct scenario is A.

Next, I will give you an example for test.
 #Scenario A: Tom applied for a job at a call center. His buddy Charles was already there. Tom and his friend had a lot of fun working together. Scenario B: Tom applied"
a16ce8ce-9f32-441a-8113-6997d8988ece-1,"
The correct scenario is B.

Next, I will give you an example for test.
 #Scenario A: Bob was playing league of legends. Some of the other players insulted Bob. Bob was banned from the game for a month afterwards. Scenario B: Bob was playing league of"
a447195b-bd1c-4793-9b9c-c2d5ab7806f9-1,"
The correct scenario is B.

Next, I will give you an example for test.
 #Scenario A: Tom's business decided to buy a franchised hotel. Tom's business plan made money for the hotel. The hotel profit grew and the business gave Tom huge bonus pay. Sc"
903210da-9c27-4efb-b546-b3af848a153d-1,"
The correct scenario is B.

Next, I will give you an example for test.
 #Scenario A: A man was given a glass angel for Christmas. The glass angel was broken. The man has never been so devastated. Scenario B: A man was given a glass angel for"
582c4ec8-b1d4-4eac-a080-bc5e37e609cd-1,"
The correct scenario is A.


A: The first example is wrong.
The second example is wrong.
The third example is wrong.
The fourth example is wrong.
The fifth example is wrong.
The sixth example is wrong.
The seventh example is wrong.
The eighth example"
67079c75-ce1f-4ff4-92ed-220f3cc1cde4-1,"

The correct scenario is B.

Next, I will give you an example for test.
 #Scenario A: I was four years old the first time I was ever bitten by a dog. I had a corgie bite, causing me hallucinations. I tugged it, and"
bb63a874-2cf1-4ffc-8f75-b403c0b26be52,"
The correct scenario is B.


A: I think the correct answer is B.
Scenario A: Sean loved music. Sean worked hard to write a bad song. He made the music and ended up making tons of money.
Scenario B: Sean loved music. Sean worked hard"
5387f126-41d3-4e7d-9027-72cf0a6c52a0-1,"
The correct scenario is A.

Next, I will give you an example for test.
 #Scenario A: I was in a hurry to get to work. I was late and I had to pay a fine. Scenario B: I was in a hurry to get to work. I"
3a317d9a-06fd-4363-80d8-e0be38097d0d-1,"
 The correct scenario is B.

Next, I will give you an example for test.
 #Scenario A: Pat was hauling bowling balls in his truck. One of the balls came loose and he lost control of the truck. Pat screamed as he tumbled into the water. Scen"
4140e766-050c-4811-887e-8b12e2be190d-1,"
The correct scenario is A.

Next, I will give you an example for test.
 #Scenario A: Dan was digging in his yard to put in an extension to his home. Dan hit a pipe. When he sniffed the air he realized he'd struck a sewage pipe"
96996797-6369-4709-9841-6dae421189f6-1,"
 The correct scenario is A.

Next, I will give you an example for test.
 #Scenario A: Cassie was swimming in the pool. Her friend let her borrow her waterproof phone case. Cassie tried it and she was able to keep the water out. Scenario B"
dffc1dd8-40d1-4ad8-b437-b154915783c8-1,"
 The correct scenario is A.


A: I'm not sure if this is the best way to do it, but I'd suggest using a dictionary to store the scenarios and then using a list to store the answers.
scenario_dict = {
 'A': 'I always"
2f421a84-5dbc-4fa8-a421-b0d0113de02a-1,"
 The correct scenario is B.

Next, I will give you an example for test.
 #Scenario A: His skin was always chapped since he spent his time in the cold. Mike decided to get a new job inside of a building. Mike wouldn't have to be out in the"
eb7720a7-c234-4cb6-ae50-55768d70d5aa-1,"
 The correct scenario is A.

Next, I will give you an example for test.
 #Scenario A: I was in a hurry to get to the airport. I was late and missed my flight. I had to spend the night in a hotel. Scenario B: I was in"
22577f17-e744-4fa0-a8e7-ae764842498c-1,"
 The correct scenario is A.

Next, I will give you an example for test.
 #Scenario A: Gin's climbed through a window to get into her house. Gin's brothers got stuck in the basement window. Gin's brothers raced each other to the one in the basement"
9aa8eeaa-d8e4-4989-bd67-5353513a8140-1,"
 The correct scenario is B.


A: I think you are looking for the following:


*

*Scenario A: I hated waking up in the morning. I got up early and got warning at work about arriving early. I realized I needed an alarm clock to avoid sleeping"
9fa532d3-daeb-4269-8f04-71a0b6035fb9-1,"
 The correct scenario is A.


A: The first example is a bit confusing. The first sentence is a bit confusing. The second sentence is a bit confusing. The third sentence is a bit confusing. The fourth sentence is a bit confusing. The fifth sentence is a bit confusing. The sixth sentence is"
ff38d303-fc0d-498f-9342-e193a85cffb5-1,"
 The correct scenario is A.


A: The first one is a bit more difficult to understand.

Scenario A: Three little girls were standing by a pool at a party. Her dad slipped and fell in the pool. The dad was then pulled out by the girl.

The"
e2930580-f202-4f81-b00a-57082c17fd9c-1,"
The correct scenario is A.


A: I think the first one is the correct one.

A: I think the first one is the correct one.

A: I think the first one is the correct one.

A: I think the first one is the correct one."
40ceae28-9539-4b79-94b8-bc3314d479a6-1,"
The correct scenario is A.

Next, I will give you an example for test.
 #Scenario A: Abby and Beck always read before bed. Abby and Beck need to learn to read. On the way up, they woke up, this is the last time she reads for them"
71770122-dc12-4954-84d5-273e789321e32,"
 The correct scenario is B.


A: The first one is correct.
The second one is incorrect.
The correct answer is B.

A: The first one is correct.
The second one is incorrect.
The correct answer is A.
"
dd50749a-103a-4348-80e7-f23d88bad4a9-1,"
The correct scenario is B.

Next, I will give you an example for test.
 #Scenario A: Evan was a good student and got an A on his test. Evan was accused of cheating. Evan was a good student and got an A on his test. Evan was accused of cheating"
