story_id,answer
87aa0983-9b84-48b1-86ff-160b1567487c-1,"

The correct scenario is B.

How about a test related to your own case? I invite you to submit it and I might add another scenario for it. You can create an account on my Web site or you can write me your test related questions and I will create a new scenario from it. I"
dfc8584e-13fe-4e26-bdf6-2485e90ef29d-1,"

The correct scenario is A.

O1 is: I had no job since January, 2006., O2 is: I had another job since April 2006., H1 is: I work 2 part-time jobs and make $800 in total every month., H2 is: My income is $4"
bac4a9c0-be9c-41d3-bb5c-474a1aa7a78b-1,"

The correct scenario is B.

O1 is: After being struck by lightning an ice cream bar fell on Anne's head., O2 is: Anne's doctor put her on some very strict diet requirements., H1 is: Anne complained to the doctor about the cold feeling and complained about the ice cream"
e8a69a76-5ab1-4b00-b442-80d33c6e12cd-1,"

The correct scenario is A.

O1 is: It was cold that night., O2 is: John told Dan about the party. She was angry. Scenario A is: O1 H1 O2 Scenario B is: O1 H2 O2

The correct scenario is A"
78dd77c9-99e3-4977-89d7-bfd8f8de1504-1,"

The correct scenario is B

O1 is: When Jason sees that his friends are getting their degrees., O2 is: When Jason tries to call a person on the phone, he calls too many times or answers too quickly. H1 is: Jason keeps dialing because when he gets his friend's"
8d12101b-5a38-4bde-9366-c9ca32514f9c-1,"

The correct scenario is B.

Next, I will give you 5 examples of incorrect scenario.

O2 and O1 are: O2 H1 O1 and O2 H2 Scenario B is: O2 H2 O1

The incorrect scenario is H1.

"
a16ce8ce-9f32-441a-8113-6997d8988ece-1,"

The correct scenario is A.

O1 is: Bob lost his virginity., O2 is: He did that while on acid., H1 is: Bob was forced to sit in the backseat of a car for a week. Scenario A is: O1 H1 O2 Scenario B"
a447195b-bd1c-4793-9b9c-c2d5ab7806f9-1,"

The correct scenario is B.

O1 is: The number of children that appeared on the first day of school were 5., O2 is: The number of children that appeared on the first day of school was 2.5., H1 is: The number of children that appeared on the first day"
903210da-9c27-4efb-b546-b3af848a153d-1,"

The correct scenario is B.

O1 is: The sun rises to the east, therefore, the sun set to the west., O2 is: There is an equation for equation 2., H1 is: A new definition of the definition of the sun is needed.., H2 is: A"
582c4ec8-b1d4-4eac-a080-bc5e37e609cd-1,"

The correct scenario is B.

O1 is: Bob and his father loved to go camping., O2 is: Bob's dad was never camping and his daughter was always in the car., H1 is: Bob was going hiking and the mother dropped him off and then went walking too., H2"
67079c75-ce1f-4ff4-92ed-220f3cc1cde4-1,"

The correct scenario is B.

O1 is: I was having an argument with my father.., O2 is: I was very angry at him. Scenario A is: O1 H1 O2 Scenario B is: O1 H2 O2

The correct scenario is B"
bb63a874-2cf1-4ffc-8f75-b403c0b26be52,"

The correct scenario is B.

O1 is: Our baby had a good sleep., O2 is: It went well in general., H1 is: My daughter went to sleep. Scenario A is: O1 H1 O2 Scenario B is: O1 H2 O2
"
5387f126-41d3-4e7d-9027-72cf0a6c52a0-1,"

The correct scenario is B.

O1 is: I was a big fan of the Disney film ""Pocahontas."", O2 is: I enjoyed the story of Pocahontas., H1 is: I watched the movie just to see Pocahontas' strength., H2"
3a317d9a-06fd-4363-80d8-e0be38097d0d-1,"

The correct scenario is B.

O1 is: There was only 1 copy of the movie that the group could have bought., O2 is: The movie was a new release., H1 is: The group didn't have a DVD recorder., H2 is: The group brought their own movie DVDs"
