story_id,answer
87aa0983-9b84-48b1-86ff-160b1567487c-1," 
The correct choice is: B.
The context is: A female student ran from the office because she was afraid someone would steal her wallet. She then followed a male student to his car and robbed him. He drove to a nearby diner and left her behind. 
The hypothesis choices are: A."
dfc8584e-13fe-4e26-bdf6-2485e90ef29d-1," 
The correct choice is: C.

Test A and Test B are different stories. I think that Test A is the correct choice. But I am not the professor, I am just giving you an example for test.

Let's examine the hypothesis choices for Test A. The hypothesis choice are:"
bac4a9c0-be9c-41d3-bb5c-474a1aa7a78b-1,"

The correct choices are: A. A) Her weight went down. B) B) She still feels hungry sometimes.

The context is: I went to college for a long time. My father left me everything after he died. The only things I have left are my clothes and the house. Then"
e8a69a76-5ab1-4b00-b442-80d33c6e12cd-1," 
The correct choice is B  The context is: Dan had to take time off from his work to visit grandma because he can't go. Dan wasn't going to put his mom in the hospital! 
The hypothesis choices are: A. Dan put his mother in the hospital. B. Dan didn"
78dd77c9-99e3-4977-89d7-bfd8f8de1504-1," 
The correct choice is: B.

The context is: Jason was at the park and decided he was going to run. But he forgot to take his pants with him! The question presented to him is: A. If you didn't wear the jacket with you, how often do you run? B"
8d12101b-5a38-4bde-9366-c9ca32514f9c-1," 
The correct choices are: A. B. The correct choice is B.

The context is: Tom left his friends. He drove back home and started the car. He lost control and crashed into another car. 
                "
a16ce8ce-9f32-441a-8113-6997d8988ece-1," 
The correct choice is: B.

The context is: Jennifer went to have her eyes checked. After having the surgery she could see better but was a bit tired.

The hypothesis choices are: A. After the surgery she was able to get up and walk around. B. After the surgery"
a447195b-bd1c-4793-9b9c-c2d5ab7806f9-1," 
 The correct choices are A.

The context is: Karen lost her job. She did not want to be unemployed for a month. She decided to run a marathon. She also decided to have an ice cream treat every sunday. 
I know that you are probably thinking: These aren't that"
903210da-9c27-4efb-b546-b3af848a153d-1," 
The correct choice is B.
The context is: We see a newspaper on the TV every night. Each morning, the papers have new headlines about new crimes. 
 The hypothesis choices are: A. New stories keep appearing every day. B. New stories never appear. 
The correct choice is"
582c4ec8-b1d4-4eac-a080-bc5e37e609cd-1,"

The correct choice is: A.

The context is: As my kids were getting their presents, I was distracted. I forgot to bring anything to this gift exchange that would be nice to send.

The hypothesis choices are: A. I brought a new toy that was great for my kids."
67079c75-ce1f-4ff4-92ed-220f3cc1cde4-1," 
The correct answers are A and B.

The context is: The last thing I heard was the sounds of the rain. We were just leaving the beach house. She was in the middle of the driveway. 

She was in the middle of the driveway.  The context is: The teacher"
bb63a874-2cf1-4ffc-8f75-b403c0b26be52," 
The correct choices are A and A. Let's do some simple reasoning. Choose the simpler alternative. 
                        The context is: My husband and I lived in a motel. My husband was not"
5387f126-41d3-4e7d-9027-72cf0a6c52a0-1," C. I went to the store and looked for a dress. 
The correct choices are: A. A shopping trip was good for you. B. My trip was good for you. C. My shopping trip was good for you. 
The context is: I noticed the light was flickering a little bit"
3a317d9a-06fd-4363-80d8-e0be38097d0d-1," C. He went fishing instead of hauling bowling balls. The correct choice is: A.

The context is: The next class has to write all the answers on a sheet of paper. Some of the answers are too hard for the children so they just write them randomly. They all put all the papers in"
4140e766-050c-4811-887e-8b12e2be190d-1,"

The correct choices are: A. B.

The context is: As the sun set, David looked into the distance to find a nice warm-up spot. Suddenly he was stunned by a dark figure. 

The hypothesis choice are: A. David had a look up to see a figure"
96996797-6369-4709-9841-6dae421189f6-1," 
The correct choice is: B.

The context is: For years, my parents had a pool table. Bobby always wanted to use it to play baseball, however he needed a car to drive himself to the field.

The hypothesis choices are: A. Bobby had to borrow his dad's car"
dffc1dd8-40d1-4ad8-b437-b154915783c8-1," 
The correct choice is: B.

The context is: Fran was home alone in the dark when her dogs came running. They started to gnaw on the window glass. ""FUCK!"" she said. 
The hypothesis choice are: A. Fran was home late. She had to pee."
