story_id,answer
87aa0983-9b84-48b1-86ff-160b1567487c-1," 

Here you choose three items to analyze or explain the context. In this study, what are what is interesting about the context as a whole? How"
dfc8584e-13fe-4e26-bdf6-2485e90ef29d-1," 

The correct choice is: A. Nate spent the summer in the mines.

The context is: When Nate bought a pack of Gummi"
bac4a9c0-be9c-41d3-bb5c-474a1aa7a78b-1,"

The correct answer is: A..

Now, if you want to do a quick and dirty version of test, this is a great place to"
e8a69a76-5ab1-4b00-b442-80d33c6e12cd-1," C. Both of these things could be true.

The correct choice is: C..

I hope these examples make it clear how this test is"
78dd77c9-99e3-4977-89d7-bfd8f8de1504-1,"

The correct choice is: B..

Now, the context is: There's an X-Ray machine at your place of work. A cowork"
8d12101b-5a38-4bde-9366-c9ca32514f9c-1," 

The correct choice is A..

If you want a reference for this, I can refer you to the paper by Nee & Rees"
a16ce8ce-9f32-441a-8113-6997d8988ece-1," 

The correct choice is: A – B.

Test is, the first candidate is likely to be true.

The context: Lisa"
a447195b-bd1c-4793-9b9c-c2d5ab7806f9-1," 

The correct choices are A. The hotel did make money. B. There is no profit, other than the hotel. 

Here is"
903210da-9c27-4efb-b546-b3af848a153d-1,"

The correct choice is: A..

These are both just examples. If you have any questions I will be glad to answer them.

"
582c4ec8-b1d4-4eac-a080-bc5e37e609cd-1," A. She found the fireflies dead.

The correct choice is A..

The context is: My sister caught some fish from a river."
67079c75-ce1f-4ff4-92ed-220f3cc1cde4-1,"

There is some risk associated. The correct choice is C.

Test 2

This is one way to do things in the actual world."
bb63a874-2cf1-4ffc-8f75-b403c0b26be52," 

The correct choice is A.. Because the context is: My spouse and I want to rent the car again. The hypothesis choices are: A."
5387f126-41d3-4e7d-9027-72cf0a6c52a0-1," 

The correct choice is: A..

So, what are these 2 choices to get us?

1. A

So what"
3a317d9a-06fd-4363-80d8-e0be38097d0d-1,"

The correct choice is: A.

[This article has been cross-posted from the new and improved The Psychology of Human Aggression in 2014"
