story_id,answer
87aa0983-9b84-48b1-86ff-160b1567487c-1," 
The correct choice is: B..

The context is: The teacher was teaching a class of 10 students. The teacher was teaching a class of 10 students. The teacher was teaching a class of 10 students. The teacher was teaching a class of 10 students. The"
dfc8584e-13fe-4e26-bdf6-2485e90ef29d-1," 
The correct choice is: B..

The context is: Nate's last summer before college was a total blast! Nate spent the entire summer working in the Mines.
The hypothesis choice are: A. Nate spent the entire summer working in the Mines. B. Nate spent the entire summer"
bac4a9c0-be9c-41d3-bb5c-474a1aa7a78b-1," 
The correct choice is: A..

The context is: The teacher asked the class to write a paragraph about a time they were scared. The teacher asked the class to write a paragraph about a time they were scared.
The hypothesis choice are: A. The teacher asked the class to write a paragraph"
e8a69a76-5ab1-4b00-b442-80d33c6e12cd-1," 
The correct choice is: A..

The context is: I was in the middle of a conversation with my friend. I was talking about my new job. I was talking about my new job.
The hypothesis choice are: A. I was talking about my new job. B. I was talking"
78dd77c9-99e3-4977-89d7-bfd8f8de1504-1," 
The correct choice is: B..

The context is: The fire raged throughout the night at the park. He thought that it looked like a great place to dance.
The hypothesis choice are: A. A man came to the park after the fire was out. B. A man came to"
8d12101b-5a38-4bde-9366-c9ca32514f9c-1," 
The correct choice is: B..

The context is: The teacher asked the students to write a letter to their parents. The teacher asked the students to write a letter to their parents. The hypothesis choices are: A. The teacher asked the students to write a letter to their parents. B. The"
a16ce8ce-9f32-441a-8113-6997d8988ece-1," 
The correct choice is: B..

The context is: I was in the middle of a conversation with my friend. Suddenly, I heard a loud noise. I looked up and saw a bird flying into the window.
The hypothesis choice are: A. I was talking to my friend. B."
a447195b-bd1c-4793-9b9c-c2d5ab7806f9-1," 
The correct choice is: B..

The context is: The police arrested a man for stealing a car. The man was found guilty and sentenced to 10 years in prison. The hypothesis choices are: A. The man was found guilty of stealing a car. B. The man was found guilty"
903210da-9c27-4efb-b546-b3af848a153d-1," 
The correct choice is: A..

The context is: The girl was a good student. She was a good student. The hypothesis choices are: A. The girl was a good student. B. The girl was a bad student. 
The correct choice is: A..

The context"
582c4ec8-b1d4-4eac-a080-bc5e37e609cd-1," 
The correct choice is: B..

The context is: The lady at the bank took a very long time to process my withdrawal. I made it to the school on time, but I had to pay a speeding ticket!
The hypothesis choice are: A. I took my time driving to school,"
67079c75-ce1f-4ff4-92ed-220f3cc1cde4-1," 
The correct choice is: B..

The context is: I was four years old the first time I was ever bitten by a dog. I tugged it, and the Dalmatian gave me some spots of my own. The hypothesis choices are: A. I had a corgie bite,"
bb63a874-2cf1-4ffc-8f75-b403c0b26be52," 
The correct choice is: B..

The context is: The movie I want to see the most comes out tomorrow.
The hypothesis choice are: A. The movie I want to see the most comes out tomorrow. B. The movie I want to see the most comes out tomorrow. 
The"
5387f126-41d3-4e7d-9027-72cf0a6c52a0-1," 
The correct choice is: A..

The context is: I noticed my dresser was getting empty. My dresser was completely full once again. The hypothesis choices are: A. I went shopping and bought more groceries. B. I decided to get some new clothes. 
The correct"
3a317d9a-06fd-4363-80d8-e0be38097d0d-1," 
The correct choice is: A..

The context is: The police were called to the scene of a car accident. The driver was a young man who was driving too fast. The police officer asked the driver if he was okay. The driver said he was fine. The officer asked the driver if he"
4140e766-050c-4811-887e-8b12e2be190d-1," 
The correct choice is: B..

The context is: I was in a car accident. I was in a car accident.
The hypothesis choice are: A. I was in a car accident. B. I was in a car accident. 
The correct choice is: A..

"
96996797-6369-4709-9841-6dae421189f6-1," 
The correct choice is: A..

The context is: The teacher was having trouble with the students. The students were having trouble with the teacher.
The hypothesis choice are: A. The students were having trouble with the teacher. B. The teacher was having trouble with the students. 
The"
