story_id,answer
87aa0983-9b84-48b1-86ff-160b1567487c-1,"
 The correct choice is: B.

The context is: The teacher was teaching a class of students. The teacher was teaching a class of students. The teacher was teaching a class of students.
 The hypothesis choices are: A. The teacher was teaching a class of students. B. The teacher was teaching"
dfc8584e-13fe-4e26-bdf6-2485e90ef29d-1,"
 The correct choice is: A.

The context is: The teacher was very excited to see the students. The teacher was very excited to see the students.
 The hypothesis choices are: A. The students were very excited to see the teacher. B. The students were very excited to see the teacher."
bac4a9c0-be9c-41d3-bb5c-474a1aa7a78b-1,"
 The correct choice is: A.

The context is: The teacher asked the class to write a paragraph about a time they were scared. The class wrote about a time they were scared of a spider.
 The hypothesis choices are: A. The class wrote about a time they were scared of a spider."
e8a69a76-5ab1-4b00-b442-80d33c6e12cd-1,"
 The correct choice is: A.

The context is: The new movie is coming out soon. I'm going to see it with my friends.
 The hypothesis choices are: A. The movie is coming out soon. B. The movie is coming out soon.
 The correct choice is: B"
78dd77c9-99e3-4977-89d7-bfd8f8de1504-1,"
 The correct choice is: B.

The context is: The police were called to a house where a man was found dead. The police found a gun and a knife on the floor.
 The hypothesis choices are: A. The man was shot and killed. B. The man was stabbed and killed"
8d12101b-5a38-4bde-9366-c9ca32514f9c-1,"
 The correct choice is: B.

The context is: Tom was a good student. He was always on time.
 The hypothesis choices are: A. Tom was a good student. B. Tom was a good student.
 The correct choice is: A.

The context is: Tom was"
a16ce8ce-9f32-441a-8113-6997d8988ece-1,"
 The correct choice is: A.

The context is: Alex was playing league of legends. Alex was banned from the game for a month afterwards.
 The hypothesis choices are: A. Some of the other players insulted Alex. B. Alex called someone online an asshole.
 The correct choice is"
a447195b-bd1c-4793-9b9c-c2d5ab7806f9-1,"
 The correct choice is: B.

The context is: I was so excited to see my favorite band perform. I was so excited to see my favorite band perform.
 The hypothesis choices are: A. I was excited to see my favorite band perform. B. I was excited to see my favorite band"
903210da-9c27-4efb-b546-b3af848a153d-1,"
 The correct choice is: B.

The context is: The police were called to a house because of a domestic dispute. The police found a dead body.
 The hypothesis choices are: A. The police found a dead body. B. The police found a dead body and a gun.
 The correct"
582c4ec8-b1d4-4eac-a080-bc5e37e609cd-1,"
 The correct choice is: A.

The context is: I was excited about taking my children to the local Zoo. That trip showed me how smart these creatures really where.
 The hypothesis choices are: A. My kids grabbed a fish out of the pond. B. A bear grabbed a fish out of"
67079c75-ce1f-4ff4-92ed-220f3cc1cde4-1,"
 The correct choice is: A.

The context is: I was a little girl when I first saw a movie. I was so excited that I ran to my mother and told her about it.
 The hypothesis choices are: A. I was a little girl when I first saw a movie. B."
bb63a874-2cf1-4ffc-8f75-b403c0b26be52,"
 The correct choice is: B.

The context is: I was so happy when I found out that I was pregnant. I was so excited to tell my family.
 The hypothesis choices are: A. I was so excited to tell my family. B. I was so excited to tell my family that"
5387f126-41d3-4e7d-9027-72cf0a6c52a0-1,"
 The correct choice is: A.

The context is: I was in my house with my family. My family was in my house.
 The hypothesis choices are: A. I was in my house with my family. B. My family was in my house.
 The correct choice is: A."
3a317d9a-06fd-4363-80d8-e0be38097d0d-1,"
 The correct choice is: A.

The context is: The teacher asked the students to write a paragraph about their favorite subject. The students wrote about their favorite subject.
 The hypothesis choices are: A. The students wrote about their favorite subject. B. The students wrote about their favorite subject.
 The"
4140e766-050c-4811-887e-8b12e2be190d-1,"
 The correct choice is: B.

The context is: I was in the kitchen when I heard a loud crash. I ran to the living room and saw my husband fall off the couch.
 The hypothesis choices are: A. My husband fell off the couch. B. My husband fell off the couch"
96996797-6369-4709-9841-6dae421189f6-1,"
 The correct choice is: B.

The context is: The teacher was having trouble with her students. The students were having trouble with their homework.
 The hypothesis choices are: A. The teacher made a deal with the students. B. The teacher made a deal with the students.
 The correct choice"
dffc1dd8-40d1-4ad8-b437-b154915783c8-1,"
 The correct choice is: B.

The context is: I was walking down the street when I saw a man with a gun. I ran away and hid in a bush.
 The hypothesis choices are: A. I saw a man with a gun. B. I saw a man with a gun."
2f421a84-5dbc-4fa8-a421-b0d0113de02a-1,"
 The correct choice is: B.

The context is: The doctor told me that I should take a break from my work. I should take a break from my work.
 The hypothesis choices are: A. The doctor told me that I should take a break from my work. B. The doctor told"
eb7720a7-c234-4cb6-ae50-55768d70d5aa-1," C. I replaced the spark plugs.
 The correct choice is: A.

The context is: I was in a hurry to get to the airport. I was in a hurry to get to the airport.
 The hypothesis choices are: A. I was in a hurry to get to the airport."
22577f17-e744-4fa0-a8e7-ae764842498c-1,"
 The correct choice is: B.

The context is: The police were called to a house. The police found a dead body.
 The hypothesis choices are: A. The police found a dead body in the house. B. The police found a dead body in the house.
 The correct choice is"
9aa8eeaa-d8e4-4989-bd67-5353513a8140-1,"
 The correct choice is: A.

The context is: Today Ally went to the beach. Sally had to go home.
 The hypothesis choices are: A. She got there late. B. Sally saw her friend ally at the beach.
 The correct choice is: B.

The context"
9fa532d3-daeb-4269-8f04-71a0b6035fb9-1,"
 The correct choice is: A.

The context is: The doctor told me to take a break. I took a break and then I felt better.
 The hypothesis choices are: A. The doctor told me to take a break. B. The doctor told me to take a break but I didn'"
ff38d303-fc0d-498f-9342-e193a85cffb5-1,"
 The correct choice is: A.

The context is: The kids were playing in the park. The kids were playing in the park.
 The hypothesis choices are: A. The kids were playing in the park. B. The kids were playing in the park.
 The correct choice is: A."
e2930580-f202-4f81-b00a-57082c17fd9c-1,"
 The correct choice is: A.

The context is: The kids were playing in the yard. They were having a great time.
 The hypothesis choices are: A. The kids were playing in the yard. B. The kids were playing in the yard, but they were having a great time.
"
40ceae28-9539-4b79-94b8-bc3314d479a6-1,"
 The correct choice is: A.

The context is: The new teacher was very strict. The students were very scared.
 The hypothesis choices are: A. The new teacher was very strict. B. The new teacher was very strict.
 The correct choice is: B.

The context is"
71770122-dc12-4954-84d5-273e789321e32,"
 The correct choice is: B.

The context is: The doctor told me I should eat more vegetables. I was surprised that the doctor told me to eat more vegetables.
 The hypothesis choices are: A. The doctor told me I should eat more vegetables. B. The doctor told me I should eat"
dd50749a-103a-4348-80e7-f23d88bad4a9-1,"
 The correct choice is: A.

The context is: The teacher was giving a lecture on the history of the United States. The teacher was very excited about the topic.
 The hypothesis choices are: A. The teacher was very excited about the topic. B. The teacher was very excited about the topic"
3b2a458e-3967-4eb6-acf9-1b56c6fc23b0-1,"
 The correct choice is: B.

The context is: I was very excited to see the movie. I was very excited to see the movie.
 The hypothesis choices are: A. I was very excited to see the movie. B. I was very excited to see the movie.
 The correct choice"
b3af4672-cc20-4816-84c9-6fd833b9beb1-1,"
 The correct choice is: B.

The context is: The man was sitting on the plane. The man reported the kid to the flight attendants.
 The hypothesis choices are: A. The man saw a kid that needed help there. B. A kid sat next to the man and spilled a"
4c71ab31-31f0-4ada-900b-c61b996a15b2-1,"
 The correct choice is: B.

The context is: The police were called to the scene. The police found a dead body.
 The hypothesis choices are: A. The police found a dead body. B. The police found a dead body.
 The correct choice is: A.

The"
5d0297ab-96c9-48ba-a71d-0da91c57a8ff-1,"
 The correct choice is: A.

The context is: I asked my mother what she wanted me to make for Thanksgiving. She said I could try making pumpkin pie. I made a delicious pumpkin pie.
 The hypothesis choices are: A. She said I could try making chicken soup. B. Mother asked"
23a791d7-8563-416c-8768-c29df02554bc-1,"
 The correct choice is: A.

The context is: I was in a car accident. I was in a coma for 3 weeks.
 The hypothesis choices are: A. I was in a coma for 3 weeks. B. I was in a coma for 3 months."
eb3c880b-ca0e-41a4-aa8c-3e602ed593c01,"
 The correct choice is: A.

The context is: I love taking long warm showers. That's why I take two of them every day.
 The hypothesis choices are: A. Showers make me sleepy. B. Doing what you love is important.
 The correct choice is: B"
44a68868-fdf2-4be3-93ad-86599c342dce-1,"
 The correct choice is: A.

The context is: I was in a car accident. I was in a coma for a week. I was in a coma for a week.
 The hypothesis choices are: A. I was in a coma for a week. B. I was in"
aa917ce0-43a2-46ff-bd14-5d5bdd574263-1,"
 The correct choice is: B.

The context is: I was in a car accident. I was in the hospital for a week.
 The hypothesis choices are: A. I was in the hospital for a week. B. I was in the hospital for a week.
 The correct choice is:"
237f8984-25de-4a4c-99a8-a99219f1d605-1,"
 The correct choice is: B.

The context is: I was telling stories to my grandchildren today. That way, I'll never run out of stories to tell.
 The hypothesis choices are: A. I never read new stories. B. I always read new stories every day.
 The correct"
fd33b1f3-83ad-4947-995e-9d1d69be059f-1,"
 The correct choice is: B.

The context is: I'm going to the mall to buy a new pair of shoes. I'm going to the mall to buy a new pair of shoes.
 The hypothesis choices are: A. I'm going to the mall to buy a new pair"
8004aded-0087-4023-9f7e-745ec3242ac1-1,"
 The correct choice is: A.

The context is: The girl was very excited to go to the party. She was very excited to go to the party.
 The hypothesis choices are: A. She was very excited to go to the party. B. She was very excited to go to the party"
7f6a1dae-f4db-4cf3-8038-f4004c17dca1-1,"
 The correct choice is: A.

The context is: The police were called to a house because of a domestic dispute. The police found a man and a woman in the house. The man was holding a knife.
 The hypothesis choices are: A. The man was holding a knife. B. The"
7e890b79-8562-4a6a-bf77-529ee329742a-1,"
 The correct choice is: A.

The context is: The teacher asked the class to write a paragraph about a time they were happy.
 The hypothesis choices are: A. The teacher asked the class to write a paragraph about a time they were happy. B. The teacher asked the class to write a"
22dfb240-ff3c-4135-9e91-444e44ec1228-1,"
 The correct choice is: A.

The context is: I'm going to the beach. I'm going to the beach. I'm going to the beach.
 The hypothesis choices are: A. I'm going to the beach. B. I'm going to the beach."
3a52741d-0dd9-4b2f-b79d-9449e3dc98cd-1,"
 The correct choice is: B.

The context is: The man was a good friend of mine. He was a good friend of mine.
The hypothesis choices are: A. He was a good friend of mine. B. He was a good friend of mine.
The correct choice is: A"
da41ccbd-0303-40c2-a26e-9a718a278df9-1,"
 The correct choice is: A.

The context is: The other day I was walking to the store. I was very hungry.
 The hypothesis choices are: A. I was walking to the store when I saw a restaurant. B. I was walking to the store when I saw a restaurant.
"
2333fbe7-309c-413d-8cd4-67ce80eaca90-1,"
 The correct choice is: A.

The context is: The police were called to a house where a man was found dead. The police found a gun and a note.
 The hypothesis choices are: A. The man was shot. B. The man was stabbed.
 The correct choice is:"
d0c35739-190f-4945-8bfa-b700c6889a1b-1,"
 The correct choice is: B.

The context is: I was at a party. I was trying to find a way to get out of the party.
 The hypothesis choices are: A. I was trying to find a way to get out of the party. B. I was trying to find a"
e4ad0eb1-ed43-4f41-923c-8f1b272570ef-1,"
 The correct choice is: A.

The context is: The teacher asked the students to write a letter to their parents. The students wrote a letter to their parents.
 The hypothesis choices are: A. The students wrote a letter to their parents. B. The students wrote a letter to their parents."
89e7a088-44f7-4180-b8fe-7e150e962a38-1,"
 The correct choice is: A.

The context is: The police were called to a house. The police found a dead body.
 The hypothesis choices are: A. The police found a dead body in the house. B. The police found a dead body in the street.
 The correct choice is"
9009a9c5-a5ea-4281-b5ad-1d413bc27ee9-1,"
 The correct choice is: B.

The context is: I was in a car accident. I was in the hospital for a few days.
 The hypothesis choices are: A. I was in a car accident and I was in the hospital for a few days. B. I was in a car accident"
1d1c4d93-6915-4282-844c-83ae6a375840-1,"
 The correct choice is: B.

The context is: I was in a hurry to get to work. I was late and I was very upset.
 The hypothesis choices are: A. I was late because I was in a hurry. B. I was late because I was late.
 The correct"
fca2884b-c607-4b59-a086-2ba021ca0d53-1,"
 The correct choice is: A.

The context is: I was going to the store to buy some groceries. I was going to the store to buy some groceries.
 The hypothesis choices are: A. I was going to the store to buy some groceries. B. I"
87c3e711-0f34-4620-b1d7-c33436b52546-1,"
 The correct choice is: A.

The context is: I was playing on top of the monkey bars one day. I had to go to the hospital.
 The hypothesis choices are: A. but I slipped and bruised my arm. B. I fell off and broke my arm.
 The correct"
6bdd3686-e49e-4e83-869d-bed942e3e83d-1,"
 The correct choice is: B.

The context is: I was so excited to see my favorite band. I was so excited to see my favorite band. I was so excited to see my favorite band.
 The hypothesis choices are: A. I was so excited to see my favorite band. B."
2739d4b2-9721-4239-a6ff-6e04d45c4bbe-1,"
 The correct choice is: A.

The context is: I was so excited. I grabbed my backpack and step into the unknown.
 The hypothesis choices are: A. I did not wait to get going, I just jumped in. B. Today was just another day.
 The correct choice is:"
5667a8aa-a8e0-4055-bdf9-8815e6fe1145-1,"
 The correct choice is: A.

The context is: I was in a car accident. I was in a car accident. I was in a car accident.
 The hypothesis choices are: A. I was in a car accident. B. I was in a car accident.
 The correct choice is"
4a68a83f-5da7-4b52-95f4-a6aeaa33927b-1,"
 The correct choice is: A.

The context is: The police were called to a house where a man was threatening to kill his wife. The police arrived and found the man dead.
 The hypothesis choices are: A. The police found the man dead. B. The police found the man alive."
8cd5c023-1bd7-4821-bd29-26bb06a35ddf2,"
 The correct choice is: A.

The context is: The kids went to the graveyard. They loved playing frisbee.
 The hypothesis choices are: A. There was lots of open space there to play. B. The kids saw a ghost.
 The correct choice is: A."
f15ddccd-7a21-45c3-ab3f-241ef3b2e4d31,"
 The correct choice is: A.

The context is: I was very excited to see my friend. I was very happy to see my friend.
 The hypothesis choices are: A. I was very excited to see my friend. B. I was very happy to see my friend.
 The correct choice"
03e9bbf0-9783-4c1a-b00c-625d3a59805d-1,"
 The correct choice is: B.

The context is: Mike was really hungry. He ate a lot of food.
 The hypothesis choices are: A. Mike was really hungry. B. Mike was really full.
 The correct choice is: A.

The context is: Mike was really hungry"
0f797de2-3d82-46d1-a370-c278a36ad7851,"
 The correct choice is: B.

The context is: The police were called to a house where a man was found dead. The police found a gun on the floor.
 The hypothesis choices are: A. The man was shot by his wife. B. The man was shot by his friend.
"
bf8b9f77-692d-4873-a7e5-30dec273eb4d2,"
 The correct choice is: A.

The context is: I was in a car accident. I was very lucky to be alive.
 The hypothesis choices are: A. I was in a car accident. B. I was in a car accident, but I was not hurt.
 The correct choice is"
963d3ae8-43ee-424f-afd2-9d225624201f-1,"
 The correct choice is: B.

The context is: The teacher asked the class to write a letter to their parents. The students were given a list of topics to choose from.
 The hypothesis choices are: A. The teacher asked the class to write a letter to their parents. B. The teacher"
