story_id,answer
87aa0983-9b84-48b1-86ff-160b1567487c-1,"

The correct scenario is B.

Scenario A: Doreen was talking to Sally. Doreen's friend, Sally had aapons with her. Doreen and Sally talked for a long time. Doreen then went outside. Doreen sat down on the grass and smoked."
dfc8584e-13fe-4e26-bdf6-2485e90ef29d-1,"

The correct scenario is A.

Scenario A: Nate's girlfriend was sick. Nate decided to take her for an overnight visit during his summer vacation. Nate went to his sister's house during his summer vacation. Scenario B: Nate's girlfriend was sick. Nate went to visit his grandma and spent"
bac4a9c0-be9c-41d3-bb5c-474a1aa7a78b-1,"

The correct scenario is B.

Scenario A: Anne and her friends decided to visit the dentist. Anne went to the dentist. Anne's teeth were looking great and the dentist was impressed.

The correct scenario is C.

Scenario B: Anne and her friends decided to visit the"
e8a69a76-5ab1-4b00-b442-80d33c6e12cd-1, Scenario A: I was driving on the highway. I was driving fast and kept swerving in and out of the lane. I couldn't stop before I hit my head. Scenario B: I was driving on the highway. I was driving slow and kept swerving in and out of the lane. I couldn
78dd77c9-99e3-4977-89d7-bfd8f8de1504-1,"

The correct scenario is B.

Next, I will give you 3 example for test. Scenario A: An old woman walks over to her door. She sees a person outside her door. She does not know who that person is. If you told her who it was she would assume that it is"
8d12101b-5a38-4bde-9366-c9ca32514f9c-1,"

The correct scenario is B.

If you don't understand the test or you can't follow it, try using the comments.

1. A good idea is to start with common sense. If you believe that A or B is much more likely than you would have guessed on your own I recommend"
a16ce8ce-9f32-441a-8113-6997d8988ece-1,"

The correct scenario is B.

ScAggregate: A-B Test

Let us assume we have collected all 8 scenarios and have done the following:

Scenario A

Scenario B

Scenario C

Scenario D

Scenario E

Scenario"
a447195b-bd1c-4793-9b9c-c2d5ab7806f9-1,"

The correct scenario is B.

Scenario A: Tom's business was looking to buy a new car. Tom had no experience buying a car. The car was purchased for a relatively low price without Tom. After the car was purchased Tom was demoted to another position. The car was Courageously purchased"
903210da-9c27-4efb-b546-b3af848a153d-1,"

The correct scenario is A.

Scenario A: Two Americans and one Canadian died. Four Canadians and two Americans died from isis. ISIS killed all the American soldiers that they could get a hold of. Two Canadians died from isis. One Canadian and one American died from ISIS. Three Canadian soldiers"
582c4ec8-b1d4-4eac-a080-bc5e37e609cd-1,"

The correct scenario is B.

Scenario B: Beth found two fireflies in a jar. Beth got mad at the fireflies. Beth used a metal cutting saw to get rid of the fireflies. However, the fireflies ate the saw. The fireflies die when they are eaten. Sc"
67079c75-ce1f-4ff4-92ed-220f3cc1cde4-1,"

The correct scenario is B.

Scenario A: My daughter had a bad run in with a bull. They tumbled into a pool and were both mauled to death by a lion. Scenario B: My daughter had a bad run in with a bull. They tumbled into a pool"
bb63a874-2cf1-4ffc-8f75-b403c0b26be52,"

The correct scenario is B.

Scenario A: My son wanted to watch a film. They said the films were starting to run out. My son was not looking forward to seeing all those films. So, he asked for another ticket. Scenario B: My son wanted to watch a film."
5387f126-41d3-4e7d-9027-72cf0a6c52a0-1," Both scenarios are equally likely.

Scenario A: Joanna was worried that her husband's company had fired him. She went to the Human Resources department and explained she had been fired from her job. The Human Resources supervisor told Joanna she had a right to talk with a lawyer. The Supervisor also said some"
3a317d9a-06fd-4363-80d8-e0be38097d0d-1,"

The correct scenario is A.

Scenario A: Bill was driving to his friend's house but came across a highway barricade. Suddenly the barricade blew up as Bill attempted to cross the highway. Bill narrowly avoided being killed by the blast. Scenario B: Bill was driving to his friend's"
4140e766-050c-4811-887e-8b12e2be190d-1,"

The correct scenario is A.

Scenario A: Paul had a few beers in a bar in his hometown, on a Saturday night at a local music venue that was well known and popular on a Saturday night. During the afternoon, Paul got his beer glass bumped. During the night, the bump happened"
96996797-6369-4709-9841-6dae421189f6-1,"

The correct scenario is B.

Scenario A: Chris was an alcoholic. He drank all day every day. At work, Chris called in sick. He had a hangover and was not at his best. On Friday, Chris drank some more. He had to be in an emergency area for a"
dffc1dd8-40d1-4ad8-b437-b154915783c8-1, Fran decided to just eat it. Scenario A: Fran drove along the winding lane. Fran was thinking she'd buy more potatoes and make a stew out of them when she got home. Scenario B: Fran drove along the winding lane. She was thinking she'd buy more potatoes and think about making a stew out
2f421a84-5dbc-4fa8-a421-b0d0113de02a-1,"

The correct scenario is A.

Here's why I believe the correct answer is A. In A, The skin is always chapped since he spent his time in the cold. In B, If The person is always chapped inside he will want to be outside in the cold so he didn't spend"
eb7720a7-c234-4cb6-ae50-55768d70d5aa-1,"

The correct scenario is B.

Next, I will give you an example for test. Scenario A: I was always late for my job. I just couldn't understand why. I finally got in trouble once and took extra time to study and concentrate. Scenario B: Once I'm a part"
22577f17-e744-4fa0-a8e7-ae764842498c-1,"

The correct scenario is A.

Scenario A: John's sister had gone to the mall. John's sister gave him a ride. John tried to apologize, but his sister was too busy to speak. John's cousin drove them home. Scenario B: John's sister had gone to the mall"
9aa8eeaa-d8e4-4989-bd67-5353513a8140-1,"

Again, the correct scenarios are A and B.

Scenario A: Alex awoke to bright sunlight. Alex realized it was Saturday. She went back to sleep. Scenario B: Alex awakened to bright sunlight. Alex realized it was work day. She went back to sleep.

The correct scenarios"
9fa532d3-daeb-4269-8f04-71a0b6035fb9-1,"

Now it's time to answer the questions:

How consistent is your testimony?

What scenario is the most consistent?

Which does it make the most sense for?

The correct answer is B.

This study of the Bible was a huge help to my life and to me"
ff38d303-fc0d-498f-9342-e193a85cffb5-1,"

Correct scenario is A.

Next, I will give you an example for test. Scenario A: Jason had a car accident. Jason's head was injured. Jason went to the hospital and he died. All of his blood was spilled over. Scenario B: Jason had a car accident. Jason"
e2930580-f202-4f81-b00a-57082c17fd9c-1,"

The correct scenario is B.

Scenario A: In the classroom, you teach a lesson. It takes 90 minutes to teach the lesson. The teacher says that you should write down that number on the blackboard. Scenario B: In the classroom, you teach a lesson, but you don't"
40ceae28-9539-4b79-94b8-bc3314d479a6-1," Scenario C: Jorge is a vegetarian who wants a recipe to cook his special vegetarian dishes. Before he bought a recipe, he researched ingredients. His recipe for beans is easy and he is happy to have learned a simple recipe. What is best is Jorge got to cook his own special recipe since he is an animal lover"
71770122-dc12-4954-84d5-273e789321e32," Finally, Scenario C: Jenny just wanted to learn how to ride a horse the natural way. We saw a girl get lost in the woods, and then later discovered she was riding a horse. Scenario C: Jenny just wanted to learn how to ride a horse the natural way. She was found by her horse"
dd50749a-103a-4348-80e7-f23d88bad4a9-1,"

The correct scenario is B.

Scenario A: Lucy got a call from her boss. Lucy said she was sorry that she got late to work. Lucy told her boss that a cat escaped the apartment that morning. Lucy got a phone call from her boss that her cat is missing. Scenario B"
3b2a458e-3967-4eb6-acf9-1b56c6fc23b0-1,"

The correct scenario is A.

Scenario A: Paul likes reading mysteries. He read Jack coworkers' book. The book ended with some twists. This surprised Paul. Scenario B: Paul likes reading mysteries. Paul read a book written by George Orwell. The book ended with some twists. This surprised"
