story_id,answer
87aa0983-9b84-48b1-86ff-160b1567487c-1,"
The correct choice is: B. None of Jane's students had a lesson that day.

The context is: The teacher was teaching a class of 10 students. The teacher was teaching a class of 10 students. The teacher was teaching a class of 10 students. The teacher"
dfc8584e-13fe-4e26-bdf6-2485e90ef29d-1,"
The correct choice is: B. Nate decided to spend the entire summer working in the Mines.

The context is: Nate's last summer before college was a total blast! The hypothesis choices are: A. Nate spent the summer traveling and partying. B. Nate decided to spend the entire summer"
bac4a9c0-be9c-41d3-bb5c-474a1aa7a78b-1,"
The correct choice is: A. Anne started losing weight and soon wasn't very hungry.

The context is: The teacher asked the class to write a paragraph about a time they were scared.
The hypothesis choice are: A. The teacher asked the class to write a paragraph about a time they were"
e8a69a76-5ab1-4b00-b442-80d33c6e12cd-1,"
The correct choice is: A. Dan adopted a pig.

The context is: I was in the middle of a long drive. I was in the middle of a long drive. I was in the middle of a long drive.
The hypothesis choice are: A. I was in the middle of a"
78dd77c9-99e3-4977-89d7-bfd8f8de1504-1,"
The correct choice is: B. After reading many books, he needed to take classes to learn hands on tactics.

The context is: The fire raged throughout the night at the park. He thought that it looked like a great place to dance.
The hypothesis choice are: A. A man came"
8d12101b-5a38-4bde-9366-c9ca32514f9c-1,"
The correct choice is: B. Tom worked with his father.

The context is: The teacher asked the students to write a letter to their parents. The teacher asked the students to write a letter to their parents. The hypothesis choices are: A. The teacher asked the students to write a letter to their"
a16ce8ce-9f32-441a-8113-6997d8988ece-1,"
The correct choice is: B. He called someone online an asshole.

The context is: I was in the car with my friend. My friend was driving. My friend was driving too fast.
The hypothesis choice are: A. My friend was driving too fast. B. My friend was driving"
a447195b-bd1c-4793-9b9c-c2d5ab7806f9-1,"
The correct choice is: A. Tom's business plan made money for the hotel.

The context is: The police arrested a man for stealing a car. The man was found guilty and sentenced to 10 years in prison. The hypothesis choices are: A. The man was found guilty of stealing"
903210da-9c27-4efb-b546-b3af848a153d-1,"
The correct choice is: A. the boyfriends were american citizens.

The context is: The police found a dead body in the woods. The body was covered in blood. The police found a knife in the woods. The knife was covered in blood.
The hypothesis choice are: A. The knife"
582c4ec8-b1d4-4eac-a080-bc5e37e609cd-1,"
The correct choice is: B. beth found the fireflies dead.

The context is: The lady at the bank took a very long time to process my withdrawal. I made it to the school on time, but I had to pay a speeding ticket!
The hypothesis choice are: A. I"
67079c75-ce1f-4ff4-92ed-220f3cc1cde4-1,"
The correct choice is: B. He got away from his master and was trailing his leash.

The context is: I was four years old the first time I was ever bitten by a dog. I tugged it, and the Dalmatian gave me some spots of my own. The hypothesis"
bb63a874-2cf1-4ffc-8f75-b403c0b26be52,"
The correct choice is: B. The driver was so miserable and played raggae music.

The context is: The movie I want to see the most comes out tomorrow.
The hypothesis choice are: A. The movie I want to see the most comes out tomorrow. B. The movie I want"
5387f126-41d3-4e7d-9027-72cf0a6c52a0-1,"
The correct choice is: A. I went shopping and bought more groceries.

The context is: I noticed my dresser was getting empty. My dresser was completely full once again. The hypothesis choices are: A. I went shopping and bought more groceries. B. I decided to"
3a317d9a-06fd-4363-80d8-e0be38097d0d-1,"
The correct choice is: A. One of the balls came loose and he lost control of the truck.

The context is: The police were called to the scene of a car accident. The car was a 1999 Ford Taurus. The driver was a 25-year-old"
4140e766-050c-4811-887e-8b12e2be190d-1,"
The correct choice is: B. Dan's shovel hit something soft.

The context is: I was in a car accident. I was in a car accident. I was in a car accident.
The hypothesis choice are: A. I was in a car accident. B. I was in"
96996797-6369-4709-9841-6dae421189f6-1,"
The correct choice is: A. Bobby singed up for a tutoring class.

The context is: The teacher was having trouble with the students. The students were having trouble with the teacher.
The hypothesis choice are: A. The students were having trouble with the teacher. B. The teacher was"
dffc1dd8-40d1-4ad8-b437-b154915783c8-1,"
The correct choice is: A. Along the winding lane she saw apple trees.

The context is: The teacher asked the class to write a letter to the principal.
The hypothesis choice are: A. The teacher asked the class to write a letter to the principal. B. The teacher asked the class"
2f421a84-5dbc-4fa8-a421-b0d0113de02a-1,"
The correct choice is: B. Mike decided to be outside in the cold.

The context is: The teacher was always late. The students were always late. The teacher was always late. The students were always late.
The hypothesis choice are: A. The teacher was always late. B. The"
eb7720a7-c234-4cb6-ae50-55768d70d5aa-1," He found a crack in my engine.
The correct choice is: B. My mechanic checked out my body. He found a crack in my engine.

The context is: The police officer was very nice to me. The officer was very nice to me.
The hypothesis choice are: A. The officer"
