story_id,answer
87aa0983-9b84-48b1-86ff-160b1567487c-1," 
The correct choice is: A..

The context is: Jane was a professor teaching piano to students. Jane spent the morning sipping coffee and"
dfc8584e-13fe-4e26-bdf6-2485e90ef29d-1," 
The correct choice is: B..

The context is: Tia wanted to make something to sell at the craft fair. Tia then made"
bac4a9c0-be9c-41d3-bb5c-474a1aa7a78b-1,"
The correct choice is: B..

The context is: The teacher asked the class to write a paragraph about a time when they were really excited."
e8a69a76-5ab1-4b00-b442-80d33c6e12cd-1," 
The correct choice is: A..

The context is: I'm not sure if I should go to the party. I'm not"
78dd77c9-99e3-4977-89d7-bfd8f8de1504-1," 
The correct choice is: B..

The context is: The police are investigating a murder. The suspect is a man who was last seen at"
8d12101b-5a38-4bde-9366-c9ca32514f9c-1," 
The correct choice is: A..

The context is: The teacher asked the students to write a letter to their parents. The teacher asked the"
a16ce8ce-9f32-441a-8113-6997d8988ece-1," 
The correct choice is: B..

The context is: Bob was playing league of legends. Bob was banned from the game for a month afterwards"
a447195b-bd1c-4793-9b9c-c2d5ab7806f9-1," 
The correct choice is: A..

The context is: The police found a dead body in the woods. The hypothesis choices are: A."
903210da-9c27-4efb-b546-b3af848a153d-1,"
The correct choice is: B..

The context is: A man was shot in the head. The hypothesis choices are: A. The man was"
582c4ec8-b1d4-4eac-a080-bc5e37e609cd-1,"
The correct choice is: B..

The context is: I was moving from Texas to Oregon. I rode the bus for days until I arrived."
67079c75-ce1f-4ff4-92ed-220f3cc1cde4-1,"
The correct choice is: B..

The context is: I was four years old the first time I was ever bitten by a dog. I"
bb63a874-2cf1-4ffc-8f75-b403c0b26be52," 
The correct choice is: A..

The context is: I was in the car with my husband and my daughter. We were driving to the"
5387f126-41d3-4e7d-9027-72cf0a6c52a0-1," 
The correct choice is: A..

The context is: I noticed my dresser was getting empty. My dresser was completely full once again"
3a317d9a-06fd-4363-80d8-e0be38097d0d-1,"
The correct choice is: B..

The context is: The fire raged throughout the night at the park. He thought that it looked like a"
4140e766-050c-4811-887e-8b12e2be190d-1," 
The correct choice is: B..

The context is: The police were called to a house because a man was acting strangely. The police"
96996797-6369-4709-9841-6dae421189f6-1," 
The correct choice is: A..

The context is: Sam was having trouble in Algebra. On Monday, Sam made an A on his"
dffc1dd8-40d1-4ad8-b437-b154915783c8-1," 
The correct choice is: B..

The context is: The man was a very good friend of mine. He was a very good friend of"
2f421a84-5dbc-4fa8-a421-b0d0113de02a-1,"
The correct choice is: B..

The context is: The weather was hot that day. Ed ran back home in pain and didn't go"
eb7720a7-c234-4cb6-ae50-55768d70d5aa-1," C. I checked out my body. D. I checked out my body.
The correct choice is: C..

The context is: My son"
22577f17-e744-4fa0-a8e7-ae764842498c-1," 
The correct choice is: A..

The context is: Lauren is happy that her jeans are no longer ripped. Lauren is happy that her jeans"
9aa8eeaa-d8e4-4989-bd67-5353513a8140-1,"
The correct choice is: B..

The context is: The teacher asked the class to write a paragraph about the topic. The hypothesis choices are:"
9fa532d3-daeb-4269-8f04-71a0b6035fb9-1," C. Julie saw a flyer about a lost dog. D. Julie saw a flyer about a lost kitten.
The correct choice is: C"
ff38d303-fc0d-498f-9342-e193a85cffb5-1," 
The correct choice is: B..

The context is: The teacher was very strict. The hypothesis choices are: A. The teacher was very"
e2930580-f202-4f81-b00a-57082c17fd9c-1,"
The correct choice is: B..

The context is: I was in the middle of a long drive when I got a call from my mom."
40ceae28-9539-4b79-94b8-bc3314d479a6-1," 
The correct choice is: B..

The context is: I was in a hurry to get to the airport. I was in a hurry to"
71770122-dc12-4954-84d5-273e789321e32,"
The correct choice is: B..

The context is: The teacher asked the class to write a paragraph about a time they were scared. The hypothesis"
dd50749a-103a-4348-80e7-f23d88bad4a9-1," C. Evan was smart and knew the information. D. Evan took his test by himself.
The correct choice is: B..

The context is"
3b2a458e-3967-4eb6-acf9-1b56c6fc23b0-1,"
The correct choice is: A..

The context is: I was going to go to the store, but I decided to go to the mall instead"
b3af4672-cc20-4816-84c9-6fd833b9beb1-1,"
The correct choice is: B..

The context is: The man was sitting on the plane. The man reported the kid to the flight attendants"
4c71ab31-31f0-4ada-900b-c61b996a15b2-1," 
The correct choice is: B..

The context is: The police were called to a house because of a domestic disturbance. The hypothesis choices are"
5d0297ab-96c9-48ba-a71d-0da91c57a8ff-1," 
The correct choice is: A..

The context is: I asked my mother what she wanted me to make for Thanksgiving. We loved the soup"
23a791d7-8563-416c-8768-c29df02554bc-1,"
The correct choice is: A.

The context is: The last time I went to the store, I was in a hurry and forgot to buy"
eb3c880b-ca0e-41a4-aa8c-3e602ed593c01,"
The correct choice is: B..

The context is: I love taking long warm showers. That's why I take two of them every day"
44a68868-fdf2-4be3-93ad-86599c342dce-1," C. Susan went to talk to her doctor. 
The correct choice is: C..

The context is: The movie I want to see the"
aa917ce0-43a2-46ff-bd14-5d5bdd574263-1," 
The correct choice is: A..

The context is: My stepmother was a wicked woman. I told my dad what she did, but"
237f8984-25de-4a4c-99a8-a99219f1d605-1,"
The correct choice is: B..

The context is: We brought our cat home to our new house. Now he comes to our house to y"
fd33b1f3-83ad-4947-995e-9d1d69be059f-1,"
The correct choice is: B..

The context is: My wife and I are going to a Christmas bazaar. I hope we win some"
