story_id,answer
87aa0983-9b84-48b1-86ff-160b1567487c-1,
dfc8584e-13fe-4e26-bdf6-2485e90ef29d-1,
bac4a9c0-be9c-41d3-bb5c-474a1aa7a78b-1,
e8a69a76-5ab1-4b00-b442-80d33c6e12cd-1,
78dd77c9-99e3-4977-89d7-bfd8f8de1504-1,
8d12101b-5a38-4bde-9366-c9ca32514f9c-1,
a16ce8ce-9f32-441a-8113-6997d8988ece-1,
a447195b-bd1c-4793-9b9c-c2d5ab7806f9-1,
903210da-9c27-4efb-b546-b3af848a153d-1,
582c4ec8-b1d4-4eac-a080-bc5e37e609cd-1,
67079c75-ce1f-4ff4-92ed-220f3cc1cde4-1,
bb63a874-2cf1-4ffc-8f75-b403c0b26be52,
5387f126-41d3-4e7d-9027-72cf0a6c52a0-1,
3a317d9a-06fd-4363-80d8-e0be38097d0d-1,
4140e766-050c-4811-887e-8b12e2be190d-1,
96996797-6369-4709-9841-6dae421189f6-1,
dffc1dd8-40d1-4ad8-b437-b154915783c8-1,
2f421a84-5dbc-4fa8-a421-b0d0113de02a-1,
eb7720a7-c234-4cb6-ae50-55768d70d5aa-1,
22577f17-e744-4fa0-a8e7-ae764842498c-1,
9aa8eeaa-d8e4-4989-bd67-5353513a8140-1,
9fa532d3-daeb-4269-8f04-71a0b6035fb9-1,
ff38d303-fc0d-498f-9342-e193a85cffb5-1,
e2930580-f202-4f81-b00a-57082c17fd9c-1,
40ceae28-9539-4b79-94b8-bc3314d479a6-1,
71770122-dc12-4954-84d5-273e789321e32,
dd50749a-103a-4348-80e7-f23d88bad4a9-1,
3b2a458e-3967-4eb6-acf9-1b56c6fc23b0-1,
b3af4672-cc20-4816-84c9-6fd833b9beb1-1,
4c71ab31-31f0-4ada-900b-c61b996a15b2-1,
5d0297ab-96c9-48ba-a71d-0da91c57a8ff-1,
23a791d7-8563-416c-8768-c29df02554bc-1,
eb3c880b-ca0e-41a4-aa8c-3e602ed593c01,
44a68868-fdf2-4be3-93ad-86599c342dce-1,
aa917ce0-43a2-46ff-bd14-5d5bdd574263-1,
237f8984-25de-4a4c-99a8-a99219f1d605-1,
fd33b1f3-83ad-4947-995e-9d1d69be059f-1,
8004aded-0087-4023-9f7e-745ec3242ac1-1,
7f6a1dae-f4db-4cf3-8038-f4004c17dca1-1,
7e890b79-8562-4a6a-bf77-529ee329742a-1,
22dfb240-ff3c-4135-9e91-444e44ec1228-1,
3a52741d-0dd9-4b2f-b79d-9449e3dc98cd-1,
da41ccbd-0303-40c2-a26e-9a718a278df9-1,
2333fbe7-309c-413d-8cd4-67ce80eaca90-1,
d0c35739-190f-4945-8bfa-b700c6889a1b-1,
e4ad0eb1-ed43-4f41-923c-8f1b272570ef-1,
89e7a088-44f7-4180-b8fe-7e150e962a38-1,
9009a9c5-a5ea-4281-b5ad-1d413bc27ee9-1,
1d1c4d93-6915-4282-844c-83ae6a375840-1,
fca2884b-c607-4b59-a086-2ba021ca0d53-1,
87c3e711-0f34-4620-b1d7-c33436b52546-1,
6bdd3686-e49e-4e83-869d-bed942e3e83d-1,
2739d4b2-9721-4239-a6ff-6e04d45c4bbe-1,
5667a8aa-a8e0-4055-bdf9-8815e6fe1145-1,
4a68a83f-5da7-4b52-95f4-a6aeaa33927b-1,
8cd5c023-1bd7-4821-bd29-26bb06a35ddf2,
f15ddccd-7a21-45c3-ab3f-241ef3b2e4d31,
03e9bbf0-9783-4c1a-b00c-625d3a59805d-1,
0f797de2-3d82-46d1-a370-c278a36ad7851,
bf8b9f77-692d-4873-a7e5-30dec273eb4d2,
963d3ae8-43ee-424f-afd2-9d225624201f-1,
5348daea-021f-4210-92ae-a0a52b576705-1,
